Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
4324,P094,4186,2024-09-16,1,54.8,Online
4325,P078,4186,2025-02-05,2,269.5,Online
4326,P025,4186,2025-06-19,5,499.95,Store
4327,P061,4186,2025-11-04,1,69.95,Store
4328,P066,4186,2026-03-20,1,36.9,Online
4329,P079,4186,2026-08-02,1,79.9,Online
4330,P073,4188,2023-12-03,1,89.5,Online
4331,P022,4188,2024-08-18,1,119.9,Online
4332,P040,4188,2025-04-28,1,82.3,Online
4333,P003,4188,2026-01-24,2,227.64,Online
4334,P057,4189,2023-10-13,3,154.2,Online
4335,P087,4189,2024-03-18,3,275.1,Online
4336,P054,4189,2024-08-19,4,309.0,Online
4337,P021,4189,2025-01-13,2,174.9,Online
4338,P057,4189,2025-06-17,3,154.2,Store
4339,P027,4189,2025-11-14,2,210.6,Online
4340,P068,4189,2026-04-09,1,58.95,Store
4341,P035,4190,2024-10-25,1,39.55,Online
4342,P096,4190,2025-05-01,1,38.9,Store
4343,P077,4190,2025-10-20,4,758.0,Online
4344,P096,4190,2026-04-14,2,77.8,Store
4345,P089,4192,2023-09-27,4,879.6,Online
4346,P045,4192,2025-02-18,3,203.55,Online
4347,P076,4192,2026-05-09,1,159.9,Online
4348,P100,4193,2024-11-24,1,94.75,Online
4349,P090,4193,2025-05-06,1,179.5,Online
4350,P066,4193,2025-10-22,1,36.9,Online
4351,P092,4193,2026-04-12,4,275.0,Store
4352,P035,4194,2024-07-26,4,158.2,Store
4353,P028,4198,2024-07-13,1,128.65,Online
4354,P038,4198,2025-10-17,2,189.2,Store
4355,P089,4199,2023-12-28,1,219.9,Store
4356,P059,4199,2024-08-21,2,69.5,Online
4357,P042,4199,2025-04-15,2,147.1,Store
4358,P051,4199,2025-12-22,1,129.9,Online
4359,P020,4199,2026-08-14,1,110.59,Online
4360,P030,4200,2025-05-16,1,31.9,Store
4361,P011,4200,2026-07-19,1,61.35,Store
4362,P068,4202,2025-02-14,3,176.85,Online
4363,P093,4202,2026-06-26,1,79.95,Store
4364,P068,4203,2024-02-09,3,176.85,Online
4365,P004,4203,2024-06-23,1,95.82,Store
4366,P012,4203,2024-11-08,2,85.6,Online
4367,P083,4203,2025-04-02,1,145.9,Store
4368,P011,4203,2025-08-15,2,122.7,Online
4369,P051,4203,2025-12-28,1,129.9,Online
4370,P051,4203,2026-05-11,3,389.7,Store
4371,P011,4205,2025-01-21,4,245.4,Online
4372,P038,4205,2026-03-29,2,189.2,Store
4373,P091,4206,2025-03-10,1,49.9,Store
4374,P084,4206,2025-12-31,1,169.8,Online
4375,P048,4207,2023-04-26,1,85.84,Online
4376,P087,4207,2024-02-16,1,91.7,Online
4377,P014,4207,2024-11-27,1,124.5,Online
4378,P031,4207,2025-09-03,1,17.78,Store
4379,P069,4207,2026-06-18,1,81.2,Store
4380,P014,4208,2024-01-17,3,373.5,Online
4381,P100,4209,2024-02-05,4,379.0,Store
4382,P020,4209,2025-09-13,4,442.36,Store
4383,P100,4211,2024-05-30,2,189.5,Online
4384,P065,4211,2024-12-07,1,74.8,Online
4385,P057,4212,2023-02-21,2,102.8,Online
4386,P013,4213,2023-09-01,3,250.8,Store
4387,P070,4213,2024-05-04,1,115.6,Store
4388,P033,4213,2025-03-11,1,127.38,Store
4389,P079,4213,2026-02-06,2,159.8,Store
4390,P010,4214,2023-09-04,1,89.99,Store
4391,P092,4214,2024-10-29,2,137.5,Online
4392,P092,4214,2026-02-02,2,137.5,Store
4393,P016,4216,2024-09-09,3,108.18,Store
4394,P099,4216,2025-12-04,1,59.9,Store
4395,P046,4217,2024-09-17,1,39.76,Online
4396,P047,4217,2026-04-21,2,112.14,Online
4397,P077,4218,2024-01-23,1,189.5,Store
4398,P087,4218,2024-08-20,3,275.1,Store
4399,P058,4218,2025-04-28,2,209.8,Online
4400,P062,4218,2025-12-24,2,79.8,Online
4401,P041,4218,2026-08-03,2,237.8,Online
4402,P035,4219,2024-06-19,5,197.75,Online
4403,P088,4219,2025-04-12,1,105.85,Online
4404,P046,4219,2025-12-31,3,119.28,Online
4405,P054,4220,2024-01-30,1,77.25,Online
4406,P011,4220,2024-08-02,3,184.05,Store
4407,P074,4221,2024-02-26,1,67.75,Online
4408,P064,4222,2023-06-15,1,98.75,Online
4409,P007,4222,2024-03-11,1,52.9,Store
4410,P007,4223,2023-11-15,1,52.9,Store
4411,P010,4223,2025-02-01,2,179.98,Store
4412,P073,4223,2026-03-21,3,268.5,Store
4413,P057,4224,2023-12-10,2,102.8,Online
4414,P081,4224,2024-09-07,1,42.8,Online
4415,P023,4225,2025-03-15,2,51.0,Online
4416,P095,4228,2025-01-02,1,45.5,Online
4417,P009,4228,2025-06-01,1,72.4,Store
4418,P063,4228,2025-11-09,3,133.5,Online
4419,P029,4228,2026-04-10,1,76.4,Online
4420,P052,4231,2024-01-26,1,68.45,Online
4421,P076,4231,2024-07-04,4,639.6,Store
4422,P014,4233,2025-05-25,1,124.5,Online
4423,P019,4234,2025-07-24,1,96.15,Online
4424,P043,4234,2026-08-02,1,108.4,Online
4425,P074,4235,2024-08-23,1,67.75,Online
4426,P090,4235,2025-11-24,3,538.5,Online
4427,P059,4238,2024-03-04,1,34.75,Online
4428,P008,4238,2025-04-30,1,48.75,Store
4429,P028,4238,2026-07-05,1,128.65,Store
4430,P061,4240,2024-05-23,1,69.95,Store
4431,P085,4241,2023-12-12,1,74.5,Store
4432,P033,4241,2024-04-19,1,127.38,Store
4433,P043,4241,2024-08-26,2,216.8,Store
4434,P092,4241,2025-01-10,2,137.5,Online
4435,P071,4241,2025-05-28,1,64.9,Online
4436,P092,4241,2025-11-03,2,137.5,Store
4437,P011,4241,2026-03-23,2,122.7,Online
4438,P038,4241,2026-08-19,1,94.6,Store
4439,P024,4242,2024-03-29,1,135.75,Online
4440,P013,4242,2024-08-15,2,167.2,Store
4441,P077,4242,2025-01-14,2,379.0,Online
4442,P048,4242,2025-06-05,2,171.68,Store
4443,P037,4242,2025-10-17,2,279.6,Store
4444,P077,4242,2026-02-27,1,189.5,Store
4445,P025,4242,2026-07-29,1,99.99,Online
4446,P062,4243,2024-09-03,4,159.6,Online
4447,P009,4243,2025-05-06,1,72.4,Online
4448,P100,4243,2026-01-20,4,379.0,Store
4449,P044,4244,2025-02-03,1,149.99,Online
4450,P029,4244,2026-08-17,1,76.4,Store
4451,P001,4245,2023-07-28,1,65.56,Online
4452,P071,4245,2024-04-01,2,129.8,Store
4453,P035,4245,2024-12-18,1,39.55,Online
4454,P035,4245,2025-09-13,1,39.55,Store
4455,P045,4245,2026-05-31,3,203.55,Online
4456,P024,4246,2023-09-01,1,135.75,Online
4457,P098,4247,2023-08-15,5,317.25,Store
4458,P009,4247,2024-03-04,1,72.4,Store
4459,P010,4249,2023-08-31,1,89.99,Online
4460,P031,4249,2024-03-18,2,35.56,Online
4461,P036,4250,2023-10-28,1,112.45,Online
4462,P004,4250,2024-12-05,3,287.46,Online
4463,P002,4250,2026-02-01,1,143.35,Online
4464,P080,4253,2024-06-16,1,99.5,Store
4465,P058,4255,2024-04-10,2,209.8,Online
4466,P009,4255,2024-12-31,1,72.4,Online
4467,P043,4255,2025-09-02,1,108.4,Online
4468,P054,4255,2026-05-13,4,309.0,Store
4469,P070,4257,2023-05-30,1,115.6,Online
4470,P067,4257,2024-01-30,1,32.5,Online
4471,P058,4258,2023-10-07,2,209.8,Online
4472,P013,4259,2025-06-19,2,167.2,Online
4473,P050,4260,2024-07-15,1,54.32,Store
4474,P095,4260,2025-08-02,1,45.5,Store
4475,P071,4261,2024-08-08,3,194.7,Online
4476,P006,4263,2023-06-11,1,78.45,Online
4477,P091,4263,2025-01-31,2,99.8,Store
4478,P082,4265,2024-09-21,1,35.6,Online
4479,P066,4265,2025-07-24,2,73.8,Online
4480,P041,4265,2026-06-09,1,118.9,Online
4481,P053,4266,2025-02-14,1,59.8,Online
4482,P021,4266,2026-06-12,1,87.45,Online
4483,P060,4267,2024-08-11,1,47.9,Online
4484,P068,4267,2025-05-21,3,176.85,Online
4485,P039,4267,2026-01-06,1,156.75,Online
4486,P066,4268,2023-03-22,5,184.5,Store
4487,P075,4269,2024-05-12,1,102.4,Online
4488,P064,4269,2025-06-16,1,98.75,Online
4489,P053,4269,2026-08-04,1,59.8,Store
4490,P069,4272,2023-04-23,1,81.2,Online
4491,P090,4272,2024-02-03,1,179.5,Online
4492,P069,4272,2025-01-19,1,81.2,Online
4493,P066,4272,2025-11-03,1,36.9,Online
4494,P029,4272,2026-08-07,1,76.4,Store
4495,P065,4273,2024-07-31,1,74.8,Store
4496,P014,4273,2025-04-09,1,124.5,Store
4497,P067,4274,2023-09-29,2,65.0,Store
4498,P018,4274,2024-07-01,3,395.79,Online
4499,P005,4274,2025-05-03,1,36.06,Online
4500,P030,4274,2026-03-02,1,31.9,Store
4501,P093,4275,2024-06-25,4,319.8,Store
4502,P035,4275,2025-03-11,1,39.55,Online
4503,P088,4275,2025-11-09,1,105.85,Online
4504,P079,4275,2026-08-02,2,159.8,Store
4505,P016,4276,2024-02-28,1,36.06,Online
4506,P096,4276,2025-05-21,1,38.9,Online
4507,P022,4277,2025-01-22,3,359.7,Online
4508,P002,4278,2023-05-31,3,430.05,Store
4509,P035,4278,2024-02-08,1,39.55,Store
4510,P003,4278,2024-09-27,2,227.64,Online
4511,P045,4278,2025-06-12,1,67.85,Online
4512,P068,4278,2026-02-16,3,176.85,Store
4513,P020,4279,2024-07-21,1,110.59,Store
4514,P013,4279,2024-12-21,1,83.6,Store
4515,P033,4279,2025-05-21,1,127.38,Store
4516,P093,4279,2025-10-07,2,159.9,Online
4517,P070,4279,2026-03-13,2,231.2,Store
4518,P071,4279,2026-07-27,4,259.6,Store
4519,P045,4280,2023-07-04,3,203.55,Online
4520,P084,4280,2024-10-16,1,169.8,Store
4521,P086,4280,2026-03-12,2,177.9,Store
4522,P041,4281,2025-05-10,2,237.8,Online
4523,P065,4282,2025-04-04,2,149.6,Online
4524,P079,4283,2025-01-02,1,79.9,Online
4525,P038,4283,2026-05-23,1,94.6,Store
4526,P066,4285,2024-04-04,1,36.9,Store
4527,P026,4286,2025-01-29,2,129.6,Online
4528,P051,4286,2026-06-17,1,129.9,Store
4529,P038,4287,2024-02-10,1,94.6,Online
4530,P051,4288,2024-05-26,1,129.9,Online
4531,P036,4289,2024-09-21,2,224.9,Online
4532,P036,4290,2024-11-16,1,112.45,Online
4533,P043,4290,2025-06-15,1,108.4,Online
4534,P099,4290,2026-01-23,2,119.8,Store
4535,P002,4291,2024-05-25,1,143.35,Online
4536,P019,4292,2024-07-10,1,96.15,Online
4537,P078,4292,2025-12-18,1,134.75,Store
4538,P074,4293,2023-06-15,1,67.75,Online
4539,P048,4295,2025-01-16,4,343.36,Online
4540,P099,4295,2026-02-23,2,119.8,Store
4541,P013,4296,2023-12-13,4,334.4,Online
4542,P003,4296,2024-10-08,4,455.28,Online
4543,P078,4296,2025-08-05,1,134.75,Store
4544,P018,4296,2026-06-16,1,131.93,Store
4545,P085,4298,2023-05-09,1,74.5,Online
4546,P099,4299,2024-06-22,1,59.9,Store
4547,P068,4302,2023-03-29,1,58.95,Online
4548,P073,4303,2023-09-25,2,179.0,Store
4549,P060,4303,2024-12-21,4,191.6,Store
4550,P028,4303,2026-02-27,1,128.65,Online
4551,P063,4305,2023-11-10,1,44.5,Online
4552,P055,4305,2024-04-14,3,136.8,Online
4553,P053,4305,2024-09-20,1,59.8,Store
4554,P051,4305,2025-03-11,2,259.8,Online
4555,P100,4305,2025-08-19,1,94.75,Online
4556,P013,4305,2026-02-03,1,83.6,Online
4557,P089,4305,2026-07-04,2,439.8,Online
4558,P054,4312,2026-01-22,1,77.25,Online
4559,P013,4313,2023-11-29,2,167.2,Online
4560,P035,4313,2024-05-25,1,39.55,Online
4561,P076,4313,2024-11-16,2,319.8,Online
4562,P078,4313,2025-05-01,1,134.75,Online
4563,P048,4313,2025-10-04,4,343.36,Online
4564,P037,4313,2026-03-26,1,139.8,Online
4565,P017,4316,2023-12-09,2,45.68,Online
4566,P045,4319,2024-09-13,2,135.7,Online
4567,P040,4320,2023-09-03,4,329.2,Online
4568,P071,4320,2024-02-01,1,64.9,Online
4569,P066,4320,2024-07-09,4,147.6,Online
4570,P065,4320,2024-12-28,1,74.8,Online
4571,P033,4320,2025-06-13,2,254.76,Store
4572,P023,4320,2025-12-03,1,25.5,Online
4573,P088,4320,2026-05-27,4,423.4,Store
4574,P091,4321,2025-02-14,1,49.9,Store
4575,P049,4321,2025-11-24,1,73.31,Online
4576,P014,4323,2024-07-12,3,373.5,Store
4577,P029,4323,2025-05-10,1,76.4,Store
4578,P014,4323,2026-02-09,2,249.0,Online
4579,P074,4324,2024-12-24,1,67.75,Store
4580,P078,4324,2025-09-29,1,134.75,Store
4581,P060,4324,2026-06-29,5,239.5,Store
4582,P035,4325,2024-04-11,1,39.55,Store
4583,P003,4326,2024-05-08,1,113.82,Online
4584,P059,4326,2024-12-24,3,104.25,Online
4585,P005,4326,2025-09-03,2,72.12,Online
4586,P003,4326,2026-05-05,1,113.82,Online
4587,P100,4327,2023-11-01,4,379.0,Online
4588,P078,4327,2024-03-16,1,134.75,Online
4589,P086,4327,2024-07-30,2,177.9,Online
4590,P090,4327,2025-01-13,2,359.0,Online
4591,P058,4327,2025-06-07,1,104.9,Store
4592,P005,4327,2025-10-31,2,72.12,Store
4593,P029,4327,2026-03-14,2,152.8,Store
4594,P005,4327,2026-07-27,2,72.12,Online
4595,P071,4328,2024-07-20,3,194.7,Online
4596,P020,4328,2026-01-02,2,221.18,Store
4597,P010,4329,2023-08-31,1,89.99,Store
4598,P087,4329,2025-01-08,2,183.4,Online
4599,P088,4329,2026-07-13,5,529.25,Store
4600,P019,4330,2023-12-29,1,96.15,Store
4601,P075,4331,2023-06-12,2,204.8,Online
4602,P053,4333,2024-03-20,2,119.6,Online
4603,P096,4333,2024-09-02,2,77.8,Online
4604,P031,4333,2025-02-27,3,53.34,Online
4605,P042,4333,2025-08-09,3,220.65,Online
4606,P026,4333,2026-01-17,5,324.0,Online
4607,P042,4333,2026-06-28,1,73.55,Online
4608,P062,4334,2025-03-10,2,79.8,Store
4609,P072,4334,2026-08-24,3,217.05,Online
4610,P055,4335,2024-06-12,4,182.4,Online
4611,P053,4336,2023-09-29,2,119.6,Online
4612,P087,4336,2025-05-04,1,91.7,Store
4613,P047,4337,2023-05-07,2,112.14,Online
4614,P040,4338,2023-11-30,2,164.6,Online
4615,P091,4338,2024-10-27,4,199.6,Online
4616,P076,4338,2025-09-13,2,319.8,Online
4617,P041,4338,2026-07-31,1,118.9,Online
4618,P081,4339,2023-10-10,1,42.8,Store
4619,P098,4339,2025-01-15,1,63.45,Online
4620,P091,4339,2026-05-18,1,49.9,Online
4621,P042,4341,2024-05-23,1,73.55,Online
4622,P053,4341,2025-02-09,2,119.6,Store
4623,P039,4341,2025-12-02,1,156.75,Store
4624,P099,4341,2026-08-02,4,239.6,Online
4625,P054,4342,2023-11-27,1,77.25,Online
4626,P067,4342,2024-08-08,1,32.5,Online
4627,P062,4342,2025-04-07,2,79.8,Online
4628,P083,4342,2025-12-16,1,145.9,Online
4629,P012,4342,2026-08-15,1,42.8,Online
4630,P031,4343,2023-09-18,1,17.78,Store
4631,P041,4343,2024-09-26,2,237.8,Online
4632,P066,4343,2025-11-15,1,36.9,Online
4633,P026,4344,2024-08-18,1,64.8,Online
4634,P047,4344,2025-12-23,1,56.07,Online
4635,P079,4345,2024-09-21,1,79.9,Online
4636,P060,4345,2026-05-29,1,47.9,Store
4637,P039,4346,2024-09-10,2,313.5,Store
4638,P032,4347,2023-06-29,2,291.88,Online
4639,P049,4348,2024-09-27,2,146.62,Online
4640,P002,4349,2023-04-06,1,143.35,Online
4641,P053,4350,2024-04-03,3,179.4,Store
4642,P072,4350,2025-07-14,1,72.35,Store
4643,P078,4351,2024-06-12,3,404.25,Store
4644,P028,4352,2024-03-11,2,257.3,Online
4645,P049,4352,2024-11-29,3,219.93,Store
4646,P081,4352,2025-08-13,1,42.8,Online
4647,P091,4352,2026-05-10,1,49.9,Store
4648,P052,4354,2023-05-29,4,273.8,Store
4649,P018,4354,2023-11-30,1,131.93,Online
4650,P005,4354,2024-06-01,2,72.12,Online
4651,P034,4354,2024-11-13,3,131.01,Online
4652,P099,4354,2025-04-22,3,179.7,Store
4653,P087,4354,2025-10-19,1,91.7,Online
4654,P095,4354,2026-03-29,2,91.0,Online
4655,P020,4357,2024-03-31,1,110.59,Online
4656,P049,4357,2025-10-03,4,293.24,Online
4657,P069,4359,2023-04-04,3,243.6,Online
4658,P081,4359,2023-12-22,1,42.8,Store
4659,P023,4359,2024-10-03,1,25.5,Store
4660,P036,4359,2025-06-02,2,224.9,Store
4661,P026,4359,2026-02-06,3,194.4,Store
4662,P092,4360,2023-03-19,1,68.75,Store
4663,P051,4361,2024-04-03,2,259.8,Online
4664,P008,4361,2024-11-01,1,48.75,Online
4665,P030,4362,2024-09-16,2,63.8,Online
4666,P010,4362,2025-05-03,2,179.98,Online
4667,P026,4363,2023-10-08,2,129.6,Store
4668,P044,4363,2024-12-05,1,149.99,Store
4669,P007,4363,2025-12-18,2,105.8,Online
4670,P033,4366,2023-07-19,2,254.76,Online
4671,P082,4366,2024-05-15,1,35.6,Online
4672,P089,4366,2025-03-17,2,439.8,Online
4673,P092,4366,2026-01-07,3,206.25,Online
4674,P048,4368,2023-01-18,2,171.68,Store
4675,P003,4368,2024-09-18,2,227.64,Online
4676,P084,4368,2026-05-25,3,509.4,Online
4677,P043,4369,2025-11-21,3,325.2,Online
4678,P096,4370,2024-03-14,1,38.9,Online
4679,P075,4370,2025-08-25,1,102.4,Online
4680,P073,4371,2024-06-26,3,268.5,Online
4681,P023,4371,2024-11-04,2,51.0,Online
4682,P026,4371,2025-03-07,2,129.6,Online
4683,P096,4371,2025-07-16,2,77.8,Store
4684,P054,4371,2025-11-19,2,154.5,Store
4685,P070,4371,2026-03-31,1,115.6,Online
4686,P073,4371,2026-08-05,1,89.5,Store
4687,P091,4372,2024-04-28,1,49.9,Store
4688,P073,4373,2023-06-07,1,89.5,Store
4689,P012,4375,2024-01-02,1,42.8,Online
4690,P009,4375,2024-10-04,1,72.4,Store
4691,P041,4375,2025-07-21,1,118.9,Online
4692,P003,4375,2026-04-14,1,113.82,Store
4693,P023,4376,2024-02-22,1,25.5,Store
4694,P077,4376,2024-06-21,1,189.5,Online
4695,P031,4376,2024-10-23,1,17.78,Online
4696,P006,4376,2025-02-11,1,78.45,Online
4697,P049,4376,2025-06-02,2,146.62,Store
4698,P095,4376,2025-10-08,3,136.5,Online
4699,P070,4376,2026-01-31,2,231.2,Online
4700,P045,4376,2026-06-08,2,135.7,Online
4701,P017,4377,2024-08-31,1,22.84,Online
4702,P097,4378,2024-06-16,2,145.2,Online
4703,P055,4378,2025-04-19,1,45.6,Online
4704,P021,4379,2024-07-14,2,174.9,Store
4705,P014,4379,2025-03-06,3,373.5,Store
4706,P050,4379,2025-10-14,1,54.32,Store
4707,P097,4379,2026-05-24,1,72.6,Online
4708,P019,4382,2024-01-13,1,96.15,Store
4709,P059,4382,2024-10-10,1,34.75,Online
4710,P092,4384,2024-01-29,2,137.5,Store
4711,P088,4384,2025-05-31,2,211.7,Store
4712,P006,4384,2026-07-22,3,235.35,Online
4713,P042,4385,2024-09-10,4,294.2,Online
4714,P005,4386,2024-02-22,1,36.06,Online
4715,P100,4386,2024-07-15,3,284.25,Online
4716,P082,4386,2024-11-18,1,35.6,Online
4717,P084,4386,2025-04-14,2,339.6,Store
4718,P040,4386,2025-08-27,1,82.3,Online
4719,P013,4386,2026-01-06,1,83.6,Online
4720,P094,4386,2026-05-27,4,219.2,Store
4721,P061,4388,2023-10-21,1,69.95,Store
4722,P068,4388,2024-07-29,1,58.95,Store
4723,P005,4389,2024-11-14,2,72.12,Store
4724,P074,4389,2026-01-07,1,67.75,Store
4725,P070,4390,2024-10-17,3,346.8,Online
4726,P071,4391,2024-10-17,1,64.9,Store
4727,P004,4394,2024-02-26,3,287.46,Online
4728,P032,4395,2024-01-03,4,583.76,Online
4729,P045,4398,2024-11-13,2,135.7,Store
4730,P025,4398,2026-03-25,2,199.98,Store
4731,P083,4400,2023-09-07,1,145.9,Online
4732,P100,4400,2025-01-28,3,284.25,Store
4733,P077,4401,2023-06-07,1,189.5,Store
4734,P095,4401,2023-10-27,1,45.5,Online
4735,P040,4401,2024-03-10,4,329.2,Store
4736,P087,4401,2024-07-14,1,91.7,Store
4737,P036,4401,2024-11-07,2,224.9,Store
4738,P038,4401,2025-03-22,2,189.2,Online
4739,P011,4401,2025-07-30,1,61.35,Store
4740,P024,4401,2025-12-16,2,271.5,Online
4741,P011,4401,2026-04-22,1,61.35,Store
4742,P078,4403,2023-05-14,1,134.75,Online
4743,P087,4403,2024-08-22,2,183.4,Store
4744,P003,4403,2025-11-28,5,569.1,Online
4745,P034,4404,2024-11-04,2,87.34,Store
4746,P028,4404,2025-05-16,4,514.6,Online
4747,P046,4405,2023-10-30,1,39.76,Store
4748,P069,4406,2023-10-04,1,81.2,Online
4749,P048,4406,2024-06-29,4,343.36,Online
4750,P069,4406,2025-03-19,1,81.2,Store
4751,P074,4406,2025-12-01,2,135.5,Online
4752,P022,4408,2024-02-11,2,239.8,Online
4753,P071,4408,2024-08-01,3,194.7,Online
4754,P057,4408,2025-02-01,2,102.8,Store
4755,P088,4408,2025-07-30,1,105.85,Online
4756,P092,4408,2026-02-14,1,68.75,Online
4757,P014,4408,2026-07-17,1,124.5,Store
4758,P090,4409,2023-08-31,2,359.0,Store
4759,P037,4409,2024-06-24,3,419.4,Online
4760,P070,4409,2025-04-12,1,115.6,Store
4761,P025,4409,2026-02-18,3,299.97,Store
4762,P047,4410,2023-02-23,5,280.35,Online
4763,P100,4410,2023-12-09,1,94.75,Online
4764,P037,4412,2024-11-16,1,139.8,Store
4765,P066,4412,2025-04-04,2,73.8,Online
4766,P014,4412,2025-08-24,2,249.0,Store
4767,P001,4412,2026-01-04,1,65.56,Online
4768,P001,4412,2026-05-25,2,131.12,Online
4769,P045,4414,2024-03-28,1,67.85,Online
4770,P082,4414,2025-01-27,1,35.6,Online
4771,P067,4414,2025-12-05,1,32.5,Online
4772,P085,4415,2024-06-30,2,149.0,Online
4773,P035,4415,2025-03-31,1,39.55,Online
4774,P008,4415,2025-12-07,2,97.5,Online
4775,P098,4417,2025-01-03,3,190.35,Online
4776,P028,4417,2025-11-26,2,257.3,Online
4777,P075,4418,2023-07-24,1,102.4,Store
4778,P006,4418,2024-09-18,2,156.9,Online
4779,P074,4418,2025-12-01,1,67.75,Online
4780,P008,4419,2024-07-08,1,48.75,Online
4781,P069,4419,2025-11-29,1,81.2,Store
4782,P089,4420,2023-09-30,2,439.8,Online
4783,P039,4421,2023-07-25,1,156.75,Store
4784,P090,4421,2024-01-13,3,538.5,Online
4785,P030,4421,2024-07-04,1,31.9,Online
4786,P057,4421,2024-12-30,1,51.4,Online
4787,P046,4421,2025-07-03,1,39.76,Online
4788,P044,4421,2025-12-31,2,299.98,Online
4789,P093,4421,2026-06-13,3,239.85,Online
4790,P015,4422,2023-05-20,2,182.5,Online
4791,P021,4422,2023-12-20,1,87.45,Online
4792,P071,4422,2024-07-15,2,129.8,Store
4793,P095,4422,2025-03-16,1,45.5,Store
4794,P048,4422,2025-10-08,2,171.68,Store
4795,P019,4422,2026-05-01,5,480.75,Online
4796,P028,4423,2023-12-29,1,128.65,Store
4797,P010,4423,2024-09-01,4,359.96,Online
4798,P086,4425,2023-05-30,2,177.9,Online
4799,P053,4425,2024-08-13,1,59.8,Store
4800,P084,4425,2025-09-22,3,509.4,Online
4801,P008,4426,2023-12-01,2,97.5,Store
4802,P053,4426,2024-06-16,4,239.2,Online
4803,P010,4427,2025-01-14,2,179.98,Online
4804,P067,4427,2025-09-12,1,32.5,Online
4805,P070,4427,2026-06-09,3,346.8,Store
4806,P048,4428,2023-12-16,4,343.36,Online
4807,P019,4428,2024-04-27,1,96.15,Online
4808,P076,4428,2024-09-22,1,159.9,Store
4809,P024,4428,2025-01-31,3,407.25,Online
4810,P076,4428,2025-06-28,2,319.8,Online
4811,P037,4428,2025-12-12,1,139.8,Online
4812,P092,4428,2026-04-22,2,137.5,Store
4813,P062,4430,2025-07-07,2,79.8,Store
4814,P052,4433,2023-08-06,1,68.45,Store
4815,P089,4433,2024-06-21,3,659.7,Store
4816,P034,4433,2025-05-01,1,43.67,Online
4817,P053,4433,2026-03-18,1,59.8,Online
4818,P089,4435,2024-08-31,1,219.9,Online
4819,P054,4435,2025-01-20,3,231.75,Online
4820,P011,4435,2025-06-11,4,245.4,Online
4821,P061,4435,2025-11-10,1,69.95,Online
4822,P056,4435,2026-03-17,1,92.75,Store
4823,P092,4435,2026-07-24,4,275.0,Online
4824,P085,4436,2023-05-09,3,223.5,Online
4825,P056,4439,2024-10-06,1,92.75,Online
4826,P065,4439,2026-04-22,1,74.8,Online
4827,P015,4440,2023-11-18,1,91.25,Store
4828,P088,4440,2025-08-06,5,529.25,Online
4829,P041,4441,2023-05-27,3,356.7,Online
4830,P057,4441,2023-11-09,2,102.8,Store
4831,P050,4441,2024-04-19,3,162.96,Store
4832,P100,4441,2024-09-11,2,189.5,Online
4833,P076,4441,2025-02-08,5,799.5,Online
4834,P037,4441,2025-07-11,2,279.6,Online
4835,P070,4441,2025-12-17,3,346.8,Online
4836,P070,4441,2026-05-16,3,346.8,Online
4837,P018,4442,2024-07-31,1,131.93,Online
4838,P074,4442,2025-10-22,3,203.25,Online
4839,P074,4444,2025-02-04,3,203.25,Store
4840,P024,4444,2025-12-10,1,135.75,Online
4841,P036,4446,2024-07-12,3,337.35,Online
4842,P019,4447,2023-10-29,1,96.15,Store
4843,P035,4447,2025-01-01,1,39.55,Online
4844,P005,4447,2026-02-09,1,36.06,Online
4845,P090,4452,2023-03-09,2,359.0,Online
4846,P041,4452,2024-05-08,3,356.7,Online
4847,P032,4452,2025-07-19,1,145.94,Store
4848,P084,4452,2026-08-15,1,169.8,Store
4849,P062,4453,2024-12-10,3,119.7,Store
4850,P025,4454,2024-03-18,2,199.98,Online
4851,P089,4454,2024-10-22,4,879.6,Online
4852,P028,4456,2025-05-11,2,257.3,Store
4853,P021,4458,2025-03-09,1,87.45,Online
4854,P013,4458,2026-01-09,3,250.8,Online
4855,P086,4459,2023-07-12,2,177.9,Online
4856,P082,4461,2024-07-22,3,106.8,Online
4857,P045,4461,2025-03-28,2,135.7,Online
4858,P015,4461,2025-11-11,1,91.25,Online
4859,P091,4461,2026-06-24,4,199.6,Store
4860,P049,4462,2024-06-01,1,73.31,Online
4861,P070,4462,2025-02-23,1,115.6,Online
4862,P033,4462,2025-11-20,1,127.38,Online
4863,P097,4462,2026-07-23,1,72.6,Online
4864,P088,4463,2023-05-29,1,105.85,Online
4865,P068,4463,2023-11-14,1,58.95,Online
4866,P046,4463,2024-04-25,2,79.52,Online
4867,P006,4463,2024-10-02,1,78.45,Online
4868,P088,4463,2025-02-19,2,211.7,Online
4869,P075,4463,2025-07-28,3,307.2,Store
4870,P040,4463,2025-12-20,2,164.6,Online
4871,P092,4463,2026-05-11,1,68.75,Online
4872,P097,4464,2023-06-04,2,145.2,Online
4873,P011,4464,2023-11-07,3,184.05,Store
4874,P014,4464,2024-04-20,3,373.5,Store
4875,P082,4464,2024-10-01,2,71.2,Online
4876,P060,4464,2025-02-25,4,191.6,Store
4877,P016,4464,2025-07-30,1,36.06,Store
4878,P063,4464,2025-12-24,1,44.5,Online
4879,P060,4464,2026-05-27,1,47.9,Online
4880,P100,4465,2023-06-03,2,189.5,Online
4881,P040,4465,2024-11-22,2,164.6,Online
